INFO:     Will watch for changes in these directories: ['/workspaces/Predication-Market/backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [4777] using WatchFiles
INFO:     Started server process [4795]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
✅ Kalshi API key loaded — authenticated access enabled
✅ Kalshi private key loaded — signed requests enabled
⚠️  No Polymarket private key — Polymarket client will be read-only
Kalshi WS: connecting to wss://api.elections.kalshi.com/trade-api/ws/v2 (auth)...
Poly WS: connecting to wss://ws-subscriptions-clob.polymarket.com/ws/market (200 tokens)...
Kalshi WS: connected!
Kalshi WS: subscribed -> {'type': 'subscribed', 'id': 1, 'msg': {'channel': 'trade', 'sid': 1}}
Kalshi WS trade #5829: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | no | count=200.00 | yes=49c
Kalshi WS trade #5830: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | no | count=45.00 | yes=48c
Kalshi WS trade #5831: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | no | count=7.00 | yes=48c
Kalshi WS trade #5832: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | no | count=50.00 | yes=48c
Kalshi WS trade #5833: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | no | count=267.00 | yes=48c
Kalshi WS trade #5834: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | no | count=500.00 | yes=47c
Kalshi WS trade #5835: KXBTCMAX150-25-26MAR31-149999.99 | yes | count=25.00 | yes=3c
Kalshi WS trade #5836: KXWMARMAD-26-SCAR | yes | count=83.00 | yes=10c
Kalshi WS trade #5837: KXNCAAMBTOTAL-26FEB18UVAGT-149 | no | count=11.00 | yes=89c
Kalshi WS trade #5838: KXNCAAMBTOTAL-26FEB18UVAGT-149 | no | count=30.00 | yes=89c
Kalshi WS trade #5839: KXNCAAMBGAME-26FEB18VANMIZZ-MIZZ | no | count=500.00 | yes=51c
Kalshi WS trade #5840: KXMVESPORTSMULTIGAMEEXTENDED-S2026EEA1871496A-47A808FF441 | yes | count=406.00 | yes=2c
Kalshi WS trade #5841: KXNCAAMBGAME-26FEB18DEPHALL-DEP | no | count=12.00 | yes=85c
Kalshi WS trade #5842: KXMVESPORTSMULTIGAMEEXTENDED-S202669E51502DF6-079421D93EC | yes | count=457.00 | yes=42c
Kalshi WS trade #5843: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=97.00 | yes=41c
Kalshi WS trade #5844: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=137.00 | yes=41c
Kalshi WS trade #5845: KXMVESPORTSMULTIGAMEEXTENDED-S202667BC6399A8D-D30DDF4DDC0 | yes | count=6.00 | yes=45c
Kalshi WS trade #5846: KXNCAABMENTION-26FEB18BYUARIZ-ELBO | no | count=6.00 | yes=87c
Kalshi WS trade #5847: KXNCAABMENTION-26FEB18BYUARIZ-ELBO | no | count=25.00 | yes=86c
Kalshi WS trade #5848: KXNCAABMENTION-26FEB18BYUARIZ-ELBO | no | count=10.00 | yes=77c
Kalshi WS trade #5849: KXMVESPORTSMULTIGAMEEXTENDED-S2026AFE9327FAE3-CA9566C0316 | yes | count=54.00 | yes=1c
Kalshi WS trade #5850: KXMVESPORTSMULTIGAMEEXTENDED-S202657CD781F6A0-624FF95508B | yes | count=17.00 | yes=56c
Kalshi WS trade #5851: KXBTCD-26FEB1822-T66749.99 | yes | count=47.00 | yes=10c
Kalshi WS trade #5852: KXETH15M-26FEB182200-00 | no | count=45.00 | yes=54c
Kalshi WS trade #5853: KXNCAAMBGAME-26FEB18UTAHWVU-WVU | yes | count=10.00 | yes=44c
Kalshi WS trade #5854: KXNCAAMBSPREAD-26FEB18KUOKST-KU15 | yes | count=53.00 | yes=45c
Kalshi WS trade #5855: KXNCAAMBTOTAL-26FEB18BYUARIZ-149 | yes | count=391.00 | yes=83c
Poly WS trade #75: asset=75085355106524808693... | BUY | size=258.81818 | price=0.11
Kalshi WS trade #5856: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | no | count=17.00 | yes=3c
Kalshi WS trade #5857: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | no | count=9.00 | yes=2c
Kalshi WS trade #5858: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=49.00 | yes=58c
Kalshi WS trade #5859: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5860: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5861: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5862: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5863: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=153.00 | yes=58c
Kalshi WS trade #5864: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=56.00 | yes=34c
Kalshi WS trade #5865: KXNCAAMBTOTAL-26FEB18DEPHALL-127 | no | count=50.00 | yes=54c
Kalshi WS trade #5866: KXNCAAMBGAME-26FEB18ILLUSC-USC | yes | count=40.00 | yes=20c
Kalshi WS trade #5867: KXNCAAMBGAME-26FEB18NDSUSDST-NDSU | yes | count=7.00 | yes=97c
Kalshi WS trade #5868: KXNCAAMBGAME-26FEB18NDSUSDST-NDSU | yes | count=2.00 | yes=97c
Kalshi WS trade #5869: KXNCAAMBGAME-26FEB18NDSUSDST-NDSU | yes | count=136.00 | yes=97c
Kalshi WS trade #5870: KXNCAAMBGAME-26FEB18PACWSU-WSU | no | count=100.00 | yes=54c
Kalshi WS trade #5871: KXATPMATCH-26FEB18GIRRUU-RUU | no | count=25.00 | yes=40c
Kalshi WS trade #5872: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=30.00 | yes=47c
Kalshi WS trade #5873: KXNCAAMBGAME-26FEB18BSUUSU-BSU | yes | count=300.00 | yes=20c
Kalshi WS trade #5874: KXLLM1-26FEB28-GOOG | yes | count=81.00 | yes=37c
Kalshi WS trade #5875: KXLLM1-26FEB28-GOOG | yes | count=11.00 | yes=38c
Kalshi WS trade #5876: KXLLM1-26FEB28-GOOG | yes | count=4908.00 | yes=38c
Kalshi WS trade #5877: KXNCAAMBGAME-26FEB18PACWSU-PAC | yes | count=10.00 | yes=46c
Kalshi WS trade #5878: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=3.00 | yes=84c
Kalshi WS trade #5879: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=6.00 | yes=84c
Kalshi WS trade #5880: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=8.00 | yes=84c
Kalshi WS trade #5881: KXNCAAWBGAME-26FEB18UNMGC-GC | no | count=3.00 | yes=18c
Kalshi WS trade #5882: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=163.00 | yes=41c
Kalshi WS trade #5883: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=68.00 | yes=41c
Kalshi WS trade #5884: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=13.00 | yes=34c
Kalshi WS trade #5885: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=6.00 | yes=15c
Kalshi WS trade #5886: KXNCAAMBSPREAD-26FEB18AUBMSST-MSST9 | no | count=2.00 | yes=46c
Kalshi WS trade #5887: KXNCAAMBSPREAD-26FEB18AUBMSST-MSST9 | no | count=25.00 | yes=45c
Kalshi WS trade #5888: KXNCAAMBGAME-26FEB18PACWSU-PAC | no | count=50.00 | yes=45c
Kalshi WS trade #5889: KXNCAAMBSPREAD-26FEB18BYUARIZ-BYU1 | yes | count=10.00 | yes=22c
Kalshi WS trade #5890: KXNCAAMBSPREAD-26FEB18BYUARIZ-BYU1 | yes | count=7.00 | yes=23c
Kalshi WS trade #5891: KXNCAAMBSPREAD-26FEB18BYUARIZ-BYU1 | yes | count=17.00 | yes=24c
Kalshi WS trade #5892: KXNCAAMBSPREAD-26FEB18BYUARIZ-BYU1 | yes | count=4.00 | yes=29c
Kalshi WS trade #5893: KXNCAAWBGAME-26FEB19LSUMISS-MISS | no | count=5.00 | yes=26c
Kalshi WS trade #5894: KXNCAAWBGAME-26FEB18UNMGC-GC | yes | count=51.00 | yes=39c
Kalshi WS trade #5895: KXNCAAWBGAME-26FEB18UNMGC-GC | yes | count=5.00 | yes=42c
Kalshi WS trade #5896: KXNCAAWBGAME-26FEB18UNMGC-GC | yes | count=200.00 | yes=42c
Kalshi WS trade #5897: KXNCAAWBGAME-26FEB18UNMGC-GC | yes | count=8.00 | yes=43c
Kalshi WS trade #5898: KXNCAAWBGAME-26FEB18UNMGC-UNM | no | count=2.00 | yes=63c
Kalshi WS trade #5899: KXNCAAWBGAME-26FEB18UNMGC-UNM | no | count=4.00 | yes=63c
Kalshi WS trade #5900: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | no | count=10.00 | yes=38c
Kalshi WS trade #5901: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | no | count=12.00 | yes=38c
Kalshi WS trade #5902: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | no | count=54.00 | yes=38c
Kalshi WS trade #5903: KXMVESPORTSMULTIGAMEEXTENDED-S20267DD7AF87CBC-1492D6EF7BD | yes | count=6.00 | yes=2c
Kalshi WS trade #5904: KXMVESPORTSMULTIGAMEEXTENDED-S202670E58AAD03D-49206723355 | yes | count=6.00 | yes=15c
Kalshi WS trade #5905: KXNCAAMBGAME-26FEB18DEPHALL-DEP | no | count=52.00 | yes=85c
Kalshi WS trade #5906: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=42.00 | yes=67c
Kalshi WS trade #5907: KXNCAAMBGAME-26FEB18PACWSU-PAC | no | count=38.00 | yes=45c
Poly WS trade #76: asset=46553455570564517989... | SELL | size=28 | price=0.007
Kalshi WS trade #5908: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=24.00 | yes=19c
Kalshi WS trade #5909: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=246.00 | yes=15c
Kalshi WS trade #5910: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=18.00 | yes=15c
Poly WS trade #77: asset=25587456249932347125... | BUY | size=34.94 | price=0.979
INFO:     35.145.33.17:0 - "GET /api/sectors HTTP/1.1" 200 OK
Kalshi WS trade #5911: KXNCAAMBSPREAD-26FEB18MDNW-NW11 | yes | count=7.00 | yes=38c
Kalshi WS trade #5912: KXNCAAMBSPREAD-26FEB18MDNW-NW11 | yes | count=5.00 | yes=39c
Kalshi WS trade #5913: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=151.00 | yes=87c
Kalshi WS trade #5914: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5915: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5916: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5917: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5918: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=54.00 | yes=58c
Kalshi WS trade #5919: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=563.00 | yes=58c
Kalshi WS trade #5920: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=12.00 | yes=15c
Kalshi WS trade #5921: KXATPMATCH-26FEB18GIRRUU-RUU | no | count=526.00 | yes=40c
Kalshi WS trade #5922: KXATPMATCH-26FEB18GIRRUU-RUU | no | count=180.00 | yes=40c
Kalshi WS trade #5923: KXATPMATCH-26FEB18GIRRUU-RUU | no | count=180.00 | yes=40c
INFO:     35.145.33.17:0 - "GET /api/sectors HTTP/1.1" 200 OK
Poly WS trade #78: asset=11108067103612610965... | SELL | size=36 | price=0.994
Kalshi WS trade #5924: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=68.00 | yes=47c
Kalshi WS trade #5925: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=451.00 | yes=47c
Kalshi WS trade #5926: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=451.00 | yes=47c
Kalshi WS trade #5927: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=451.00 | yes=47c
Kalshi WS trade #5928: KXNCAAWBGAME-26FEB19LSUMISS-MISS | no | count=5.00 | yes=26c
Kalshi WS trade #5929: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=93.00 | yes=4c
Kalshi WS trade #5930: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=3.00 | yes=50c
Kalshi WS trade #5931: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=24.00 | yes=19c
Kalshi WS trade #5932: KXNCAAMBGAME-26FEB18AUBMSST-MSST | yes | count=100.00 | yes=84c
Kalshi WS trade #5933: KXATPCHALLENGERMATCH-26FEB18CRAIVA-CRA | yes | count=33.00 | yes=69c
Kalshi WS trade #5934: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=11.00 | yes=41c
Kalshi WS trade #5935: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=416.00 | yes=34c
Kalshi WS trade #5936: KXBTC-26FEB1822-B66625 | yes | count=10.00 | yes=90c
Kalshi WS trade #5937: KXNCAAMBGAME-26FEB18ILLUSC-USC | yes | count=5.00 | yes=20c
Kalshi WS trade #5938: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=1.00 | yes=84c
Kalshi WS trade #5939: KXATPMATCH-26FEB18GIRRUU-GIR | no | count=6.00 | yes=59c
Kalshi WS trade #5940: KXATPMATCH-26FEB18GIRRUU-GIR | no | count=294.00 | yes=59c
Kalshi WS trade #5941: KXNCAAMBGAME-26FEB18DEPHALL-HALL | no | count=79.00 | yes=13c
Kalshi WS trade #5942: KXNCAAWBGAME-26FEB19LSUMISS-MISS | no | count=5.00 | yes=26c
Kalshi WS trade #5943: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=4.00 | yes=87c
Kalshi WS trade #5944: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=4.00 | yes=50c
Kalshi WS trade #5945: KXMVESPORTSMULTIGAMEEXTENDED-S20268ECEDD6210D-8BB8ABD0B24 | yes | count=39.00 | yes=24c
Kalshi WS trade #5946: KXMVESPORTSMULTIGAMEEXTENDED-S2026BAF86329A70-EE46905AE9E | yes | count=79.00 | yes=60c
Kalshi WS trade #5947: KXNCAAMBSPREAD-26FEB18UVAGT-UVA28 | no | count=9.00 | yes=51c
Kalshi WS trade #5948: KXMVESPORTSMULTIGAMEEXTENDED-S202686776CEB9A4-E4FD0F88A09 | yes | count=48.00 | yes=19c
Kalshi WS trade #5949: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=100.00 | yes=15c
Kalshi WS trade #5950: KXMVESPORTSMULTIGAMEEXTENDED-S20264CE171C7176-8C15764E6CD | yes | count=66.00 | yes=23c
Kalshi WS trade #5951: KXMVESPORTSMULTIGAMEEXTENDED-S20265EC7A6470BB-8CD7F37086C | yes | count=292.00 | yes=3c
Kalshi WS trade #5952: KXNCAAMBSPREAD-26FEB18CHARTLSA-TLSA13 | no | count=15.00 | yes=4c
Kalshi WS trade #5953: KXBTC15M-26FEB182200-00 | yes | count=2.00 | yes=69c
Kalshi WS trade #5954: KXBTC15M-26FEB182200-00 | yes | count=4.00 | yes=70c
Kalshi WS trade #5955: KXBTC15M-26FEB182200-00 | yes | count=1.00 | yes=71c
Kalshi WS trade #5956: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=616.00 | yes=34c
Kalshi WS trade #5957: KXNCAAMBTOTAL-26FEB18DEPHALL-127 | yes | count=4.00 | yes=57c
Kalshi WS trade #5958: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=80.00 | yes=34c
Kalshi WS trade #5959: KXPGAR1LEAD-THGI26-MHOM | yes | count=333.00 | yes=2c
Kalshi WS trade #5960: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=19.00 | yes=49c
Kalshi WS trade #5961: KXNCAAWBGAME-26FEB19LSUMISS-MISS | no | count=5.00 | yes=26c
Kalshi WS trade #5962: KXATPMATCH-26FEB18GIRRUU-GIR | no | count=7.00 | yes=59c
Poly WS trade #79: asset=11407343115582673092... | BUY | size=3372.837332 | price=0.59
Kalshi WS trade #5963: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=3.00 | yes=58c
Kalshi WS trade #5964: KXNCAAMBGAME-26FEB18AUBMSST-MSST | yes | count=175.00 | yes=84c
Kalshi WS trade #5965: KXNCAAMBGAME-26FEB18AUBMSST-MSST | yes | count=689.00 | yes=84c
Kalshi WS trade #5966: KXNCAAMBGAME-26FEB18AUBMSST-MSST | yes | count=689.00 | yes=84c
Kalshi WS trade #5967: KXNCAAMBGAME-26FEB18AUBMSST-MSST | yes | count=16.00 | yes=84c
Kalshi WS trade #5968: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=144.00 | yes=67c
Kalshi WS trade #5969: KXMEDIARELEASEADDTRAILER-26-MAR01 | no | count=5.00 | yes=14c
Kalshi WS trade #5970: KXMEDIARELEASEADDTRAILER-26-MAR01 | no | count=54.00 | yes=13c
Kalshi WS trade #5971: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=15.00 | yes=12c
Kalshi WS trade #5972: KXBTCD-26FEB1822-T66749.99 | no | count=50.00 | yes=9c
Kalshi WS trade #5973: KXBTCD-26FEB1822-T66749.99 | no | count=100.00 | yes=9c
Kalshi WS trade #5974: KXBTCD-26FEB1822-T66749.99 | no | count=350.00 | yes=7c
Kalshi WS trade #5975: KXBTCD-26FEB1822-T66749.99 | no | count=37.00 | yes=7c
Kalshi WS trade #5976: KXNCAAMBGAME-26FEB18PACWSU-WSU | no | count=100.00 | yes=54c
Kalshi WS trade #5977: KXNCAAMBGAME-26FEB18PACWSU-WSU | no | count=100.00 | yes=54c
Kalshi WS trade #5978: KXATPMATCH-26FEB18GIRRUU-RUU | no | count=15.00 | yes=40c
Kalshi WS trade #5979: KXTOPALBUMSTYLES-26MAR21-KISS | yes | count=1.00 | yes=93c
Kalshi WS trade #5980: KXNCAAMBSPREAD-26FEB18SJUMARQ-SJU9 | yes | count=6.00 | yes=50c
Kalshi WS trade #5981: KXNCAAMBSPREAD-26FEB18SJUMARQ-SJU9 | yes | count=242.00 | yes=51c
Kalshi WS trade #5982: KXNCAAMBSPREAD-26FEB18SJUMARQ-SJU9 | yes | count=695.00 | yes=51c
Kalshi WS trade #5983: KXNCAAMBGAME-26FEB18CSUUNLV-CSU | yes | count=2.00 | yes=43c
Kalshi WS trade #5984: KXNCAAMB1HTOTAL-26FEB18DEPHALL-70 | yes | count=8.00 | yes=10c
Kalshi WS trade #5985: KXNCAAWBGAME-26FEB19LSUMISS-MISS | no | count=5.00 | yes=26c
Kalshi WS trade #5986: KXSAGAWARDCASTDRAMA-26-ONL | no | count=2.00 | yes=88c
Kalshi WS trade #5987: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=208.00 | yes=41c
Kalshi WS trade #5988: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=38.00 | yes=48c
Kalshi WS trade #5989: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=313.00 | yes=87c
Kalshi WS trade #5990: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=709.00 | yes=87c
Kalshi WS trade #5991: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=60.00 | yes=87c
Kalshi WS trade #5992: KXNCAAMBGAME-26FEB18MDNW-NW | yes | count=25.00 | yes=98c
Kalshi WS trade #5993: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=91.00 | yes=87c
Kalshi WS trade #5994: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=31.00 | yes=15c
Kalshi WS trade #5995: KXNCAAMBSPREAD-26FEB18SMCSEA-SMC13 | yes | count=133.00 | yes=51c
Kalshi WS trade #5996: KXNCAAMBSPREAD-26FEB18SMCSEA-SMC13 | yes | count=50.00 | yes=51c
Kalshi WS trade #5997: KXNCAAWBGAME-26FEB19WISUSC-USC | yes | count=15.00 | yes=95c
Kalshi WS trade #5998: KXNCAAMBGAME-26FEB18GONZSF-SF | yes | count=458.00 | yes=8c
Kalshi WS trade #5999: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=15.00 | yes=12c
Kalshi WS trade #6000: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=58.00 | yes=15c
Kalshi WS trade #6001: KXNCAAMBGAME-26FEB18PACWSU-PAC | yes | count=970.00 | yes=46c
Kalshi WS trade #6002: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=9.00 | yes=21c
Kalshi WS trade #6003: KXNCAAMBGAME-26FEB18BSUUSU-BSU | yes | count=100.00 | yes=20c
Kalshi WS trade #6004: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=10.00 | yes=54c
Kalshi WS trade #6005: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=7.00 | yes=54c
Kalshi WS trade #6006: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | no | count=10.00 | yes=10c
Kalshi WS trade #6007: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | no | count=41.00 | yes=10c
Kalshi WS trade #6008: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=32.00 | yes=14c
Kalshi WS trade #6009: KXNCAAMBTOTAL-26FEB18DEPHALL-139 | no | count=5.00 | yes=8c
Kalshi WS trade #6010: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=60.00 | yes=83c
Kalshi WS trade #6011: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=283.00 | yes=83c
Kalshi WS trade #6012: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=4000.00 | yes=83c
Kalshi WS trade #6013: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=10.00 | yes=83c
Kalshi WS trade #6014: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=150.00 | yes=83c
Kalshi WS trade #6015: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=226.00 | yes=19c
Kalshi WS trade #6016: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=120.00 | yes=18c
Kalshi WS trade #6017: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=10.00 | yes=18c
Kalshi WS trade #6018: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=1.00 | yes=17c
Kalshi WS trade #6019: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=283.00 | yes=17c
Kalshi WS trade #6020: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=400.00 | yes=17c
Kalshi WS trade #6021: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=9.00 | yes=47c
Kalshi WS trade #6022: KXNCAAWBGAME-26FEB18NEVCSU-NEV | yes | count=140.00 | yes=2c
Kalshi WS trade #6023: KXNCAAMBGAME-26FEB18UTAHWVU-WVU | yes | count=54.00 | yes=43c
Kalshi WS trade #6024: KXNCAAMBGAME-26FEB18UTAHWVU-WVU | yes | count=54.00 | yes=43c
Kalshi WS trade #6025: KXNCAAMBGAME-26FEB18UTAHWVU-WVU | yes | count=1.00 | yes=43c
Kalshi WS trade #6026: KXNCAAMBSPREAD-26FEB18ILLUSC-ILL12 | no | count=1.00 | yes=36c
Kalshi WS trade #6027: KXARTISTCOLLABDRAKEKENDRICK-30 | no | count=1.00 | yes=14c
Kalshi WS trade #6028: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=39.00 | yes=12c
Kalshi WS trade #6029: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | yes | count=6.00 | yes=47c
Kalshi WS trade #6030: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | yes | count=4.00 | yes=50c
Kalshi WS trade #6031: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | yes | count=37.00 | yes=52c
Kalshi WS trade #6032: KXNCAAMBSPREAD-26FEB18KUOKST-KU12 | yes | count=50.00 | yes=59c
Kalshi WS trade #6033: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=10.00 | yes=60c
Kalshi WS trade #6034: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=151.00 | yes=60c
Kalshi WS trade #6035: KXSTARMERMENTIONB-26FEB19-UKRA | yes | count=280.00 | yes=1c
Kalshi WS trade #6036: KXBERNIEMENTION-26FEB19-TRUM | no | count=20.00 | yes=93c
Kalshi WS trade #6037: KXUELGAME-26FEB19FENNFO-FEN | yes | count=15.00 | yes=44c
Poly WS trade #80: asset=10249390055164570152... | BUY | size=80 | price=0.42
Kalshi WS trade #6038: KXNCAAMBGAME-26FEB18CHARTLSA-TLSA | no | count=5.00 | yes=87c
Kalshi WS trade #6039: KXBERNIEMENTION-26FEB19-TRIL | no | count=332.00 | yes=85c
Kalshi WS trade #6040: KXBERNIEMENTION-26FEB19-TRIL | no | count=4.00 | yes=85c
Kalshi WS trade #6041: KXMVESPORTSMULTIGAMEEXTENDED-S202620704362483-81284BCDB70 | yes | count=216.00 | yes=44c
Kalshi WS trade #6042: KXMVESPORTSMULTIGAMEEXTENDED-S20261D1F13C8C11-B90785583DB | yes | count=125.00 | yes=8c
Kalshi WS trade #6043: KXHIGHTMIN-26FEB19-B36.5 | no | count=1.00 | yes=28c
Kalshi WS trade #6044: KXNCAAMBGAME-26FEB18PACWSU-PAC | yes | count=20.00 | yes=46c
Kalshi WS trade #6045: KXNBASPREAD-26FEB19PHXSAS-SAS3 | no | count=70.00 | yes=66c
Kalshi WS trade #6046: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=46.00 | yes=4c
Kalshi WS trade #6047: KXNCAAMBGAME-26FEB18FAUUTSA-UTSA | yes | count=183.00 | yes=1c
Kalshi WS trade #6048: KXNCAAMBGAME-26FEB18ILLUSC-USC | yes | count=4.00 | yes=20c
Kalshi WS trade #6049: KXNCAAMBGAME-26FEB18DEPHALL-DEP | yes | count=22.00 | yes=87c
Kalshi WS trade #6050: KXNCAAMBGAME-26FEB18KUOKST-OKST | yes | count=468.00 | yes=5c
Kalshi WS trade #6051: KXWNBADELAY-26-1 | yes | count=2.00 | yes=78c
Kalshi WS trade #6052: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=2.00 | yes=18c
Kalshi WS trade #6053: KXNCAAMBGAME-26FEB18PACWSU-PAC | yes | count=10.00 | yes=46c
Kalshi WS trade #6054: KXNCAAMBGAME-26FEB18PACWSU-PAC | yes | count=94.00 | yes=46c
Kalshi WS trade #6055: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=1.00 | yes=47c
Kalshi WS trade #6056: KXNCAAMBTOTAL-26FEB18NCCUSCST-140 | no | count=150.00 | yes=49c
Kalshi WS trade #6057: KXNCAAMBTOTAL-26FEB18NCCUSCST-140 | no | count=50.00 | yes=49c
Kalshi WS trade #6058: KXBTCMAXMON-BTC-26FEB28-8000000 | no | count=218.00 | yes=9c
Kalshi WS trade #6059: KXATPCHALLENGERMATCH-26FEB18KUZNOG-NOG | yes | count=2.00 | yes=48c
